"No.","Time","Source","Destination","Protocol","Length","Info"
"19516","86.926322","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19517","86.926322","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19518","86.926322","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19519","86.926322","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19520","86.926666","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","125","60108  >  443 Len=63"
"19521","86.927802","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19522","86.927802","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19523","86.927802","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19524","86.927802","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19525","86.929338","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19526","86.929338","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19527","86.929338","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19528","86.929338","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19529","86.929338","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19530","86.929338","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19531","86.929743","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","126","60108  >  443 Len=64"
"19532","86.931557","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19533","86.931557","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19534","86.931557","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19535","86.931557","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19536","86.931807","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19537","86.933456","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19538","86.933456","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19539","86.933456","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19540","86.933456","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19541","86.933456","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19542","86.933622","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","126","60108  >  443 Len=64"
"19543","86.935241","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","96","443  >  60108 Len=34"
"19544","86.935241","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19545","86.935241","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19546","86.935241","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19547","86.935551","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19548","86.935551","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19549","86.935551","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19550","86.935666","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","114","60108  >  443 Len=52"
"19551","86.937651","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19552","86.937651","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19553","86.937651","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19554","86.937651","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","96","443  >  60108 Len=34"
"19555","86.937651","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19556","86.937651","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19557","86.939666","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19558","86.939666","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19559","86.939666","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19560","86.939666","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19561","86.939666","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","96","443  >  60108 Len=34"
"19562","86.939666","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19563","86.939758","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","103","60108  >  443 Len=41"
"19564","86.941549","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19565","86.941549","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19566","86.941549","2405:200:160f:1726::e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","1392","443  >  60108 Len=1330"
"19567","86.944904","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:200:160f:1726::e","UDP","98","60108  >  443 Len=36"
"19568","86.980435","151.101.120.134","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59379 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"19569","87.065617","13.232.7.4","192.168.29.155","TLSv1.2","489","Application Data"
"19570","87.105820","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=48992 Win=1024 Len=0"
"19571","87.573701","13.232.7.4","192.168.29.155","TLSv1.2","275","Application Data"
"19572","87.613819","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=49213 Win=1024 Len=0"
"19573","87.826628","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2606:4700::6812:a813","TCP","75","[TCP Keep-Alive] 59387  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1"
"19574","87.861729","2606:4700::6812:a813","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TCP","86","[TCP Keep-Alive ACK] 443  >  59387 [ACK] Seq=1 Ack=2 Win=68 Len=0 SLE=1 SRE=2"
"19575","87.904984","192.168.29.155","151.101.0.134","TCP","55","[TCP Keep-Alive] 59385  >  443 [ACK] Seq=1 Ack=1 Win=1026 Len=1"
"19576","88.024977","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2606:4700::6810:a30d","TCP","75","[TCP Keep-Alive] 59391  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1"
"19577","88.060292","2606:4700::6810:a30d","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TCP","86","[TCP Keep-Alive ACK] 443  >  59391 [ACK] Seq=1 Ack=2 Win=67 Len=0 SLE=1 SRE=2"
"19578","88.168269","151.101.0.134","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59385 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"19579","88.277224","13.232.7.4","192.168.29.155","TLSv1.2","489","Application Data"
"19580","88.305332","13.232.7.4","192.168.29.155","TLSv1.2","86","Application Data"
"19581","88.305362","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=49680 Win=1022 Len=0"
"19582","88.487518","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2606:4700::6812:a813","TCP","75","[TCP Keep-Alive] 59383  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1"
"19583","88.533397","2606:4700::6812:a813","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TCP","86","[TCP Keep-Alive ACK] 443  >  59383 [ACK] Seq=1 Ack=2 Win=68 Len=0 SLE=1 SRE=2"
"19584","88.826213","192.168.29.155","151.101.36.64","TCP","55","[TCP Keep-Alive] 59389  >  443 [ACK] Seq=1 Ack=1 Win=1026 Len=1"
"19585","88.843425","13.232.7.4","192.168.29.155","TLSv1.2","303","Application Data"
"19586","88.884824","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=49929 Win=1021 Len=0"
"19587","88.887789","192.168.29.155","151.101.0.134","TCP","55","[TCP Keep-Alive] 59384  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1"
"19588","88.999318","151.101.36.64","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59389 [ACK] Seq=1 Ack=2 Win=135 Len=0 SLE=1 SRE=2"
"19589","89.109383","192.168.29.155","151.101.122.49","TCP","55","[TCP Keep-Alive] 59390  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1"
"19590","89.155808","151.101.0.134","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59384 [ACK] Seq=1 Ack=2 Win=139 Len=0 SLE=1 SRE=2"
"19591","89.159110","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4003:c01::bc","TCP","75","[TCP Keep-Alive] 58756  >  5228 [ACK] Seq=1 Ack=1 Win=1025 Len=1"
"19592","89.163664","fe80::1afd:cbff:fea5:4691","ff02::1","ICMPv6","142","Router Advertisement from 18:fd:cb:a5:46:91"
"19593","89.239907","2404:6800:4003:c01::bc","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TCP","86","[TCP Keep-Alive ACK] 5228  >  58756 [ACK] Seq=1 Ack=2 Win=275 Len=0 SLE=1 SRE=2"
"19594","89.311924","151.101.122.49","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59390 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"19595","89.412487","13.232.7.4","192.168.29.155","TLSv1.2","275","Application Data"
"19596","89.453487","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=50150 Win=1026 Len=0"
"19597","89.715293","192.168.29.155","151.101.36.64","TCP","55","[TCP Keep-Alive] 59399  >  443 [ACK] Seq=1 Ack=1 Win=1022 Len=1"
"19598","89.738109","192.168.29.155","151.101.120.134","TCP","55","[TCP Keep-Alive] 59388  >  443 [ACK] Seq=1 Ack=1 Win=1023 Len=1"
"19599","89.754846","192.168.29.155","151.101.36.64","TCP","55","[TCP Keep-Alive] 59396  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1"
"19600","89.880645","151.101.36.64","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59399 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"19601","89.931735","151.101.36.64","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59396 [ACK] Seq=1 Ack=2 Win=142 Len=0 SLE=1 SRE=2"
"19602","89.945106","151.101.120.134","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59388 [ACK] Seq=1 Ack=2 Win=145 Len=0 SLE=1 SRE=2"
"19603","90.060353","192.168.29.155","35.244.245.222","TCP","55","[TCP Keep-Alive] 59406  >  443 [ACK] Seq=1 Ack=1 Win=1027 Len=1"
"19604","90.071586","35.244.245.222","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59406 [ACK] Seq=1 Ack=2 Win=266 Len=0 SLE=1 SRE=2"
"19605","90.079938","192.168.29.155","104.18.99.194","TCP","55","[TCP Keep-Alive] 59407  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1"
"19606","90.089075","13.232.7.4","192.168.29.155","TLSv1.2","303","Application Data"
"19607","90.119219","104.18.99.194","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59407 [ACK] Seq=1 Ack=2 Win=67 Len=0 SLE=1 SRE=2"
"19608","90.129443","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=50399 Win=1025 Len=0"
"19609","90.182952","192.168.29.155","107.178.254.65","TCP","55","[TCP Keep-Alive] 59404  >  443 [ACK] Seq=1 Ack=1 Win=1026 Len=1"
"19610","90.199168","107.178.254.65","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59404 [ACK] Seq=1 Ack=2 Win=271 Len=0 SLE=1 SRE=2"
"19611","90.557912","192.168.29.155","107.178.244.193","TCP","55","[TCP Keep-Alive] 59410  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1"
"19612","90.570066","107.178.244.193","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59410 [ACK] Seq=1 Ack=2 Win=270 Len=0 SLE=1 SRE=2"
"19613","90.673489","13.232.7.4","192.168.29.155","TLSv1.2","275","Application Data"
"19614","90.714593","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=50620 Win=1024 Len=0"
"19615","91.253756","13.232.7.4","192.168.29.155","TLSv1.2","289","Application Data"
"19616","91.293825","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=50855 Win=1023 Len=0"
"19617","91.301214","13.232.7.4","192.168.29.155","TLSv1.2","86","Application Data"
"19618","91.341576","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=50887 Win=1023 Len=0"
"19619","91.579804","192.168.29.155","13.33.93.115","TCP","55","[TCP Keep-Alive] 59403  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1"
"19620","91.708943","13.33.93.115","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59403 [ACK] Seq=1 Ack=2 Win=281 Len=0 SLE=1 SRE=2"
"19621","91.785156","13.232.7.4","192.168.29.155","TLSv1.2","489","Application Data"
"19622","91.825252","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=51322 Win=1021 Len=0"
"19623","92.383313","13.232.7.4","192.168.29.155","TLSv1.2","461","Application Data"
"19624","92.422650","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=51729 Win=1026 Len=0"
"19625","92.710648","192.168.29.155","35.244.245.222","TCP","55","[TCP Keep-Alive] 59405  >  443 [ACK] Seq=1 Ack=1 Win=1027 Len=1"
"19626","92.723617","35.244.245.222","192.168.29.155","TCP","66","[TCP Keep-Alive ACK] 443  >  59405 [ACK] Seq=1 Ack=2 Win=277 Len=0 SLE=1 SRE=2"
"19627","93.019225","13.232.7.4","192.168.29.155","TLSv1.2","475","Application Data"
"19628","93.059468","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=52150 Win=1024 Len=0"
"19629","93.196599","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:802::200e","UDP","738","65089  >  443 Len=676"
"19630","93.209841","2404:6800:4002:802::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","92","443  >  65089 Len=30"
"19631","93.213770","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:802::200e","UDP","95","65089  >  443 Len=33"
"19632","93.289616","2404:6800:4002:802::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","137","443  >  65089 Len=75"
"19633","93.289893","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:802::200e","UDP","99","65089  >  443 Len=37"
"19634","93.290044","2404:6800:4002:802::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","88","443  >  65089 Len=26"
"19635","93.291497","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:201:5c0a:48e6::c0a8:1d01","DNS","100","Standard query 0xfbab A beacons.gcp.gvt2.com"
"19636","93.291674","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2405:201:5c0a:48e6::c0a8:1d01","DNS","100","Standard query 0x767c AAAA beacons.gcp.gvt2.com"
"19637","93.293207","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:802::200e","UDP","95","65089  >  443 Len=33"
"19638","93.305526","2404:6800:4002:802::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","88","443  >  65089 Len=26"
"19639","93.312231","2405:201:5c0a:48e6::c0a8:1d01","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","DNS","213","Standard query response 0x767c AAAA beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com CNAME gce-beacons.gcp.gvt2.com SOA ns1.google.com"
"19640","93.313887","2405:201:5c0a:48e6::c0a8:1d01","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","DNS","146","Standard query response 0xfbab A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 172.217.160.227"
"19641","93.314504","192.168.29.155","172.217.160.227","QUIC","1392","Initial, DCID=c51c7561cadb2c68, PKN: 1, CRYPTO, PADDING"
"19642","93.356025","172.217.160.227","192.168.29.155","QUIC","1392","Initial, SCID=c51c7561cadb2c68, PKN: 1, ACK, PADDING"
"19643","93.367560","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:804::2003","TLSv1.2","142","Application Data"
"19644","93.367600","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:804::2003","TLSv1.2","113","Application Data"
"19645","93.367628","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:804::2003","TLSv1.2","2247","Application Data"
"19646","93.380518","2404:6800:4002:804::2003","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TCP","74","443  >  59353 [ACK] Seq=418 Ack=597 Win=388 Len=0"
"19647","93.380954","2404:6800:4002:804::2003","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TCP","74","443  >  59353 [ACK] Seq=418 Ack=2770 Win=411 Len=0"
"19648","93.381011","2404:6800:4002:804::2003","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TLSv1.2","113","Application Data"
"19649","93.400172","172.217.160.227","192.168.29.155","QUIC","1392","Initial, SCID=c51c7561cadb2c68, PKN: 2, CRYPTO, PADDING"
"19650","93.400289","172.217.160.227","192.168.29.155","QUIC","273","Handshake, SCID=c51c7561cadb2c68"
"19651","93.400683","172.217.160.227","192.168.29.155","QUIC","106","Protected Payload (KP0)"
"19652","93.401689","192.168.29.155","172.217.160.227","QUIC","1392","Initial, DCID=c51c7561cadb2c68, PKN: 2, ACK, PADDING"
"19653","93.403775","192.168.29.155","172.217.160.227","QUIC","83","Handshake, DCID=c51c7561cadb2c68"
"19654","93.408601","192.168.29.155","172.217.160.227","QUIC","115","Handshake, DCID=c51c7561cadb2c68"
"19655","93.408671","192.168.29.155","172.217.160.227","QUIC","113","Protected Payload (KP0), DCID=c51c7561cadb2c68"
"19656","93.421347","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:804::2003","TCP","74","59353  >  443 [ACK] Seq=2770 Ack=457 Win=1025 Len=0"
"19657","93.425189","172.217.160.227","192.168.29.155","QUIC","654","Protected Payload (KP0)"
"19658","93.425409","172.217.160.227","192.168.29.155","QUIC","118","Protected Payload (KP0)"
"19659","93.425427","192.168.29.155","172.217.160.227","QUIC","75","Protected Payload (KP0), DCID=c51c7561cadb2c68"
"19660","93.449971","172.217.160.227","192.168.29.155","QUIC","67","Protected Payload (KP0)"
"19661","93.452074","192.168.29.155","172.217.160.227","QUIC","75","Protected Payload (KP0), DCID=c51c7561cadb2c68"
"19662","93.452161","2404:6800:4002:804::2003","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TLSv1.2","139","Application Data"
"19663","93.452934","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:804::2003","TLSv1.2","109","Application Data"
"19664","93.453148","2404:6800:4002:804::2003","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TLSv1.2","105","Application Data"
"19665","93.453409","2404:6800:4002:804::2003","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TLSv1.2","113","Application Data"
"19666","93.453434","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:804::2003","TCP","74","59353  >  443 [ACK] Seq=2805 Ack=592 Win=1024 Len=0"
"19667","93.453563","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:804::2003","TLSv1.2","113","Application Data"
"19668","93.466085","2404:6800:4002:804::2003","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","TCP","74","443  >  59353 [ACK] Seq=592 Ack=2844 Win=411 Len=0"
"19669","93.651300","13.232.7.4","192.168.29.155","TLSv1.2","461","Application Data"
"19670","93.691634","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=52557 Win=1023 Len=0"
"19671","94.247883","13.232.7.4","192.168.29.155","TLSv1.2","489","Application Data"
"19672","94.288645","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=52992 Win=1021 Len=0"
"19673","94.328085","13.232.7.4","192.168.29.155","TLSv1.2","86","Application Data"
"19674","94.367670","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=53024 Win=1021 Len=0"
"19675","94.884844","13.232.7.4","192.168.29.155","TLSv1.2","489","Application Data"
"19676","94.925022","192.168.29.155","13.232.7.4","TCP","54","59118  >  443 [ACK] Seq=1 Ack=53459 Win=1026 Len=0"
"19677","94.974198","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:812::200e","UDP","1387","51157  >  443 Len=1325"
"19678","94.974226","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:812::200e","UDP","258","51157  >  443 Len=196"
"19679","94.985948","2404:6800:4002:812::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","90","443  >  51157 Len=28"
"19680","94.988464","2404:6800:4002:812::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","87","443  >  51157 Len=25"
"19681","94.990053","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:812::200e","UDP","95","51157  >  443 Len=33"
"19682","95.183549","2404:6800:4002:812::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","143","443  >  51157 Len=81"
"19683","95.184137","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","2404:6800:4002:812::200e","UDP","98","51157  >  443 Len=36"
"19684","95.186823","2404:6800:4002:812::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","439","443  >  51157 Len=377"
"19685","95.187470","2404:6800:4002:812::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","97","443  >  51157 Len=35"
"19686","95.187863","2404:6800:4002:812::200e","2405:201:5c0a:48e6:588f:dfda:d58d:bb8e","UDP","152","443  >  51157 Len=90"
